clusterName,NSForest_markers,f_score,onTarget,precision,recall
Alveolar macrophages,"['ENSG00000132170', 'ENSG00000176046']",0.9126686656671664,0.5445122718811035,0.9552488194696694,0.7745640904806786
Cycling,"['ENSG00000138180', 'ENSG00000011426', 'ENSG00000072571']",0.6322674418604651,1.0,0.7131147540983607,0.435
Erythrophagocytic macrophages,['ENSG00000164687'],0.1923076923076923,0.1578579545021057,0.6666666666666666,0.05
Intestinal macrophages,"['ENSG00000250722', 'ENSG00000165457']",0.4591836734693877,1.0,0.6428571428571429,0.2142857142857142
Intermediate macrophages,"['ENSG00000108691', 'ENSG00000169429']",0.740710692844394,0.7408536672592163,0.9075546719681908,0.4268349696119682
Classical monocytes,"['ENSG00000163221', 'ENSG00000128383']",0.8092224231464737,0.6805945634841919,0.9322916666666666,0.5295857988165681
Nonclassical monocytes,"['ENSG00000183779', 'ENSG00000187116']",0.7581227436823105,0.8308349251747131,0.918032786885246,0.4468085106382978
DC2,"['ENSG00000158481', 'ENSG00000179639']",0.7008244994110718,0.6113924384117126,0.9153846153846154,0.3617021276595745
DC1,"['ENSG00000197992', 'ENSG00000182985']",0.9021406727828746,1.0,0.9516129032258064,0.7468354430379747
migDC,"['ENSG00000078081', 'ENSG00000159166']",0.8680555555555556,1.0,0.9803921568627452,0.5952380952380952
Naive B cells,"['ENSG00000211898', 'ENSG00000100721']",0.7582938388625592,1.0,0.9696969696969696,0.4050632911392405
Memory B cells,"['ENSG00000234184', 'ENSG00000136573']",0.5602240896358543,0.319260835647583,0.7142857142857143,0.3007518796992481
MNP/B doublets,"['ENSG00000187193', 'ENSG00000234184']",0.5769230769230769,0.6885760426521301,0.75,0.3
ABCs,"['ENSG00000132704', 'ENSG00000131400']",0.6818181818181818,1.0,1.0,0.3
pDC,['ENSG00000184709'],0.8823529411764706,1.0,0.9375,0.7142857142857143
Progenitor,"['ENSG00000185198', 'ENSG00000229425']",0.8870967741935484,1.0,1.0,0.6111111111111112
Plasmablasts,"['ENSG00000171241', 'ENSG00000110777']",0.78125,0.5879306793212891,1.0,0.4166666666666667
Plasma cells,"['ENSG00000115884', 'ENSG00000249096']",0.6521739130434783,1.0,1.0,0.2727272727272727
T/B doublets,['ENSG00000211890'],0.5769230769230769,0.1211770474910736,0.8571428571428571,0.25
MNP/T doublets,"['ENSG00000211679', 'ENSG00000211677']",0.902986570455001,0.6848962903022766,0.9804134929270948,0.6862147753236862
Trm_Th1/Th17,"['ENSG00000120875', 'ENSG00000116824']",0.5608878224355129,0.1382404267787933,0.6243739565943238,0.3987206823027718
MAIT,"['ENSG00000113088', 'ENSG00000111796']",0.4424778761061947,0.2338401079177856,0.4878048780487805,0.3225806451612903
Tgd_CRTAM+,"['ENSG00000227191', 'ENSG00000113088', 'ENSG00000134539']",0.380859375,0.2501643896102905,0.4285714285714285,0.2635135135135135
Trm/em_CD8,"['ENSG00000113088', 'ENSG00000172116']",0.591182364729459,0.2926926612854004,0.6555555555555556,0.4244604316546763
Tem/emra_CD8,"['ENSG00000137441', 'ENSG00000172116', 'ENSG00000153563']",0.6143580303727566,0.1846285164356231,0.8697068403908795,0.2825396825396825
Trm_Tgd,"['ENSG00000136158', 'ENSG00000175265', 'ENSG00000079335']",0.4545454545454545,1.0,0.75,0.1764705882352941
NK_CD56bright_CD16-,"['ENSG00000134545', 'ENSG00000143184']",0.5629370629370629,0.3811544179916382,0.6652892561983471,0.3484848484848485
NK_CD16+,"['ENSG00000137441', 'ENSG00000150045']",0.8238965670976371,0.4195716977119446,0.8754144954997631,0.6669072536990256
Cycling T&NK,"['ENSG00000134690', 'ENSG00000088325']",0.6366459627329193,0.7879703044891357,0.7663551401869159,0.3796296296296296
Mast cells,"['ENSG00000163751', 'ENSG00000172236']",0.9906473049470834,1.0,0.9938271604938272,0.9781287970838396
ILC3,"['ENSG00000164056', 'ENSG00000186827']",0.2840909090909091,0.7752534747123718,0.4166666666666667,0.125
Tfh,"['ENSG00000185338', 'ENSG00000134352', 'ENSG00000127152']",0.1646090534979424,0.3393106162548065,0.1951219512195122,0.1012658227848101
T_CD4/CD8,['ENSG00000054654'],0.2560240963855422,0.1095505654811859,0.3269230769230769,0.1370967741935483
Teffector/EM_CD4,"['ENSG00000172005', 'ENSG00000090554']",0.5280357757137943,0.4612361490726471,0.6265306122448979,0.324181626187962
Tnaive/CM_CD4,"['ENSG00000182463', 'ENSG00000140577', 'ENSG00000182568']",0.506993006993007,1.0,0.5858585858585859,0.3295454545454545
Tnaive/CM_CD8,"['ENSG00000256039', 'ENSG00000138795', 'ENSG00000172116', 'ENSG00000126353']",0.5789473684210527,0.3906017541885376,0.7857142857142857,0.282051282051282
Tnaive/CM_CD4_activated,"['ENSG00000111641', 'ENSG00000051596']",0.3846153846153846,0.9724579453468324,1.0,0.1111111111111111
Tregs,['ENSG00000049768'],0.6576492537313433,1.0,0.6911764705882353,0.55078125
Trm_gut_CD8,"['ENSG00000172116', 'ENSG00000153563', 'ENSG00000143185']",0.2156862745098039,0.2712052762508392,0.205607476635514,0.2682926829268293
