,Antigen presenting cell (RPS high),B cell,B cell (Plasmocyte),Dendritic cell,Endothelial cell,Endothelial cell (APC),Enterocyte progenitor,Erythroid progenitor cell (RP high),Goblet cell,Macrophage,Mast cell,Monocyte,Neutrophil,Sinusoidal endothelial cell,Smooth muscle cell,T cell
ENSG00000134248,0.0,0.0,0.0,0.0,0.0,0.0,1.5081956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000100600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8740416,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7679136,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000107796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.597945,0.0
ENSG00000088832,0.0,0.0,0.0,0.0,2.915173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000092820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7679136,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9983948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000160180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1479692,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000089220,0.0,0.0,0.0,0.0,0.0,0.0,3.0531068,0.0,2.1065965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000128016,0.0,0.0,0.0,0.0,0.0,2.9557476,0.0,0.0,2.7679136,0.0,0.0,0.0,0.0,0.0,3.1976187,0.0
ENSG00000100079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.428621,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7679148
ENSG00000124172,3.3024082,3.5673728,2.5832353,3.3774242,3.1345382,2.8871808,2.9218986,3.2512205,2.7679136,3.0628004,1.3220898,3.2750783,3.0579627,3.192007,3.2414207,3.4141188
ENSG00000084207,0.0,0.0,0.0,0.0,0.0,0.0,1.4542974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145425,3.3024082,3.59452,0.0,2.9470954,3.1345382,0.0,3.3858528,4.5023203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0397735
ENSG00000213719,0.0,0.0,0.0,0.0,0.0,0.0,3.1070051,0.0,2.7369895,0.0,3.176426,0.0,0.0,0.0,0.0,0.0
ENSG00000152583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1282532,0.0
ENSG00000186468,3.5802836,3.8186665,2.9436815,3.8828506,3.2414207,3.1981902,3.3893597,4.2069907,2.7679136,2.8599648,3.0915174,3.2948744,2.8205051,3.2158089,2.5753508,3.51769
ENSG00000125534,0.0,0.0,0.0,0.0,0.0,0.0,1.5081956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8780398,0.0,0.0,0.0,0.0,0.0
ENSG00000131469,3.6278026,3.1472387,2.3588278,3.2100863,2.7189443,2.976823,0.0,3.4714088,0.0,0.0,3.1579285,3.1472387,2.7777612,2.9201388,3.0145464,3.2414207
ENSG00000196531,3.0735521,1.9772393,0.0,2.6336231,2.915173,0.0,2.9085948,3.0746255,0.0,0.0,1.3967292,2.8138494,0.0,0.0,0.0,0.0
ENSG00000106066,0.0,0.0,0.0,2.8756194,0.0,0.0,0.0,0.0,0.0,3.105571,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000092841,3.4795938,3.0914245,0.0,3.0804615,3.2533014,0.0,3.8416185,2.6533403,0.0,2.2505414,3.7222533,3.250913,3.5304706,0.0,3.6828535,3.1920075
ENSG00000143977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6319084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000005893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7679136,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163131,3.2874012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2824523,0.0,3.599698,0.0,0.0,0.0,0.0
ENSG00000163191,3.5623684,0.0,0.0,2.9445343,2.915173,0.0,2.962493,0.0,3.4291608,2.8748298,2.7493646,3.721409,3.0824883,2.6108298,0.0,0.0
ENSG00000162772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1065965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000181163,0.0,0.0,0.0,0.0,0.0,0.0,1.4676012,2.8839178,0.0,0.0,2.8240042,0.0,0.0,0.0,0.0,0.0
ENSG00000272398,0.0,0.0,0.0,0.0,0.0,0.0,1.5081956,0.0,3.0774934,0.0,0.0,0.0,2.6429663,0.0,0.0,0.0
ENSG00000120885,0.0,0.0,0.0,0.0,0.0,0.0,1.4676012,0.0,3.7886467,0.0,2.7493646,0.0,0.0,0.0,0.0,0.0
ENSG00000123975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5662192,0.0,0.0,0.0,0.0,0.0
ENSG00000196683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9965146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000188243,0.0,0.0,0.0,2.1908653,0.0,0.0,0.0,2.137658,2.8079755,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175061,0.0,0.0,0.0,0.0,0.0,0.0,1.4542974,2.3441277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172809,3.0994813,3.0294108,0.0,2.8352256,3.1345382,0.0,3.0531068,3.1915836,2.7679136,0.0,1.4272748,2.595773,0.0,2.6237786,3.0502548,2.8980074
ENSG00000277632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.798194,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120533,0.0,0.0,0.0,0.0,0.0,0.0,1.4676012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125691,3.232025,3.0814521,0.0,3.0058348,2.915173,0.0,3.574087,3.323526,2.7369895,0.0,1.6102066,2.8407748,0.0,2.218847,0.0,2.8522391
ENSG00000165502,2.8971977,2.7891493,2.6539488,2.2950373,2.915173,0.0,3.3893597,2.577116,0.0,0.0,2.8780398,0.0,0.0,0.0,2.915173,2.9574227
ENSG00000108298,3.7372792,3.1731794,2.7123542,3.4335046,3.2533014,3.0440464,3.3858528,3.949699,2.7679136,2.8182807,2.7493646,3.2629168,2.3864622,3.1408665,3.7194438,3.3469558
ENSG00000169903,0.0,0.0,0.0,0.0,0.0,0.0,1.4542974,0.0,4.548155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132963,0.0,0.0,0.0,0.0,2.915173,0.0,0.0,2.0110927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000100906,0.0,0.0,0.0,0.0,0.0,0.0,2.9218986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000158710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3318958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000189403,0.0,0.0,0.0,0.0,0.0,0.0,1.4542974,3.1552668,2.1065965,0.0,1.2967399,0.0,0.0,0.0,2.9284763,0.0
ENSG00000113140,0.0,0.0,0.0,0.0,2.915173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000123349,3.2135153,2.8923573,0.0,3.0483398,3.2181082,2.638401,2.9218986,2.6193423,2.7369895,2.8827558,0.0,3.0894213,0.0,2.7905834,3.0502548,2.8415349
ENSG00000164821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7256293,0.0,0.0,0.0
ENSG00000150991,0.0,0.0,2.6750803,2.7182832,3.1158116,2.9687324,2.962493,0.0,3.1206298,2.0733852,3.2690372,2.815324,0.0,2.766516,3.0145464,2.948814
ENSG00000222041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0129728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000150459,0.0,0.0,0.0,0.0,0.0,0.0,2.9757967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198502,0.0,0.0,0.0,2.2358856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000034510,4.3988485,3.0814521,0.0,4.094434,3.772598,3.1977947,3.5361285,0.0,0.0,3.6720548,1.3220898,3.7907598,0.0,0.0,0.0,2.9557476
ENSG00000111669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99811983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164096,0.0,0.0,0.0,0.0,0.0,0.0,1.4542974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000206503,0.0,0.0,0.0,0.0,3.2181082,2.3800812,0.0,0.0,2.1065965,2.6564093,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000133112,3.1493726,3.1189063,2.5934799,3.0924325,3.622469,3.5353858,1.4542974,2.5798779,3.747334,3.11994,3.0915174,3.1688046,3.249722,3.2629168,3.5808492,3.1451097
ENSG00000177954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3592548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000167815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4588847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000271503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.784861,0.0,3.7372792
ENSG00000160182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7886467,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000229117,3.3279712,3.5264575,2.8545496,3.4007142,2.915173,3.1215003,3.5361757,3.5446892,4.0704203,2.5766602,2.9085855,3.1842077,2.404396,3.2021327,3.6828535,3.5458758
ENSG00000115268,3.232025,3.2677622,2.7679136,3.4134095,3.2923765,3.1580496,2.9218986,3.877794,3.1206298,2.6948047,3.0290327,3.1709895,2.654019,3.1451097,3.1976187,3.3469539
ENSG00000120129,0.0,0.0,0.0,0.0,0.0,3.0136259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5753508,0.0
ENSG00000198242,3.2973788,3.1731794,2.5456004,3.1525836,0.0,0.0,0.0,3.4417953,3.1178734,0.0,3.176426,2.8591888,0.0,0.0,0.0,3.322802
ENSG00000161016,0.0,1.994044,0.0,2.8756194,0.0,2.6560698,1.4542974,3.1380394,0.0,0.0,0.0,0.0,0.0,0.0,2.9284763,0.0
ENSG00000163106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.105576,0.0,0.0,0.0,0.0,0.0
ENSG00000159189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3622885,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164104,0.0,0.0,0.0,0.0,0.0,0.0,2.9085948,2.471116,0.0,0.0,3.2704537,0.0,0.0,0.0,0.0,0.0
ENSG00000090104,0.0,2.8622952,0.0,3.0228782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.714993
ENSG00000101182,0.0,0.0,0.0,0.0,0.0,0.0,1.4542974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140319,0.0,2.7309332,0.0,0.0,3.2181082,3.096697,3.0686674,2.6813133,2.1065965,2.1059718,1.3220898,0.0,0.0,0.0,3.190889,2.2260597
ENSG00000228474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3094368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000105374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2239022,0.0,0.0,3.1606581
ENSG00000170345,0.0,0.0,0.0,0.0,3.1493726,3.8599885,3.7774348,0.0,3.7886467,0.0,0.0,0.0,0.0,2.9419792,3.9318256,0.0
ENSG00000107562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.153978,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000115541,0.0,2.5832353,0.0,0.0,0.0,0.0,3.3881097,2.471116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9284763,0.0
ENSG00000127951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.470501,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000005022,0.0,0.0,0.0,0.0,0.0,0.0,1.5081956,0.0,0.0,0.0,1.2967399,0.0,0.0,0.0,0.0,0.0
ENSG00000143933,3.0994813,3.0294108,0.0,3.166625,0.0,0.0,3.9224467,3.2321734,3.1178734,3.0618289,3.748898,3.1842077,0.0,2.8407748,3.9148202,3.110682
ENSG00000008988,3.3758314,3.2580965,2.5510323,3.2414207,3.5808492,3.1230633,3.2413409,3.513682,3.4291608,2.6214106,2.8629591,3.0657198,2.5929167,3.1324384,3.2898855,3.3377419
ENSG00000063177,2.6852047,2.693197,0.0,2.7735279,2.9556878,0.0,2.9218986,3.2884192,2.9201388,0.0,0.0,0.0,0.0,0.0,0.0,2.8988185
ENSG00000103363,0.0,0.0,0.0,0.0,0.0,0.0,1.5988094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9444513,0.0,0.0,0.0,0.0,0.0
ENSG00000248527,2.8955812,0.0,0.0,0.0,2.7189443,0.0,1.5988094,2.439853,3.0774934,0.0,0.0,0.0,0.0,0.0,3.1282532,0.0
ENSG00000164924,0.0,0.0,0.0,0.0,0.0,0.0,1.4542974,0.0,2.1065965,0.0,1.3220898,0.0,0.0,0.0,0.0,0.0
ENSG00000109475,3.0894213,2.8622952,0.0,2.3375096,0.0,0.0,0.0,4.165253,2.7679136,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000154518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99811983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170315,2.6852047,2.7735267,2.4562483,3.0228782,3.2181082,3.1178734,3.439378,2.9750862,3.0053785,2.9276395,3.882213,3.0502548,2.5237207,3.2701943,3.2898855,3.3024082
ENSG00000070831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3220898,0.0,0.0,0.0,0.0,0.0
ENSG00000182899,3.5607061,3.5573902,2.8811638,3.532886,3.2204132,3.1178734,3.920143,4.213345,3.4704947,2.7686136,2.7780507,3.3151019,2.8772087,3.2580965,3.6828535,3.5919452
ENSG00000121552,2.6852047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0414308,0.0,0.0,0.0
ENSG00000213246,0.0,0.0,0.0,0.0,0.0,0.0,1.4542974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000244734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4267664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163682,3.0994813,3.1178734,2.4256234,3.1786776,3.2181082,3.2204247,3.0553637,3.6791496,2.8079755,2.2938128,3.2704537,2.9926975,0.0,3.0294108,3.0755208,3.1611989
ENSG00000011600,3.2973788,0.0,0.0,2.6090791,0.0,0.0,0.0,0.0,0.0,3.6148186,3.198296,3.4119895,2.5365336,0.0,0.0,0.0
ENSG00000120437,0.0,0.0,0.0,0.0,0.0,0.0,1.4542974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1065965,0.0,2.7780507,0.0,0.0,0.0,3.0502548,0.0
ENSG00000110700,3.5623684,3.6607842,2.6237786,3.5345,3.2181082,3.0440464,3.6430876,3.791604,3.0774934,2.9176528,1.2967399,3.29989,2.5625927,3.1117015,3.229691,3.3151054
ENSG00000163220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3125494,6.1227922,0.0,0.0,0.0
ENSG00000171223,0.0,0.0,0.0,0.0,0.0,2.786384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0755208,0.0
ENSG00000276070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.964363,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7031097,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000213741,3.912415,3.6607842,2.3290167,3.767767,0.0,0.0,0.0,4.3164344,3.0053785,0.0,0.0,2.9801917,0.0,1.8883605,0.0,3.8474112
ENSG00000140379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1387522,0.0,0.0,0.0,0.0
ENSG00000089157,0.0,3.1035366,2.2740207,2.784861,3.2414207,0.0,0.0,3.6237595,2.9201388,0.0,3.0290327,0.0,0.0,0.0,0.0,2.9696085
ENSG00000034713,0.0,0.0,0.0,0.0,0.0,0.0,1.4542974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3223534,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000231389,2.960883,3.0294108,0.0,4.3990693,0.0,0.0,0.0,0.0,0.0,3.6894894,0.0,1.8742177,0.0,0.0,0.0,0.0
ENSG00000132432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1065965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2915459,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135486,0.0,0.0,0.0,0.0,0.0,0.0,1.4542974,2.9613214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000151366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9983948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000085265,2.8971977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1472387,0.0,0.0,0.0,0.0
ENSG00000071082,0.0,0.0,0.0,0.0,0.0,0.0,1.4676012,3.799041,2.9201388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127920,0.0,0.0,0.0,0.0,3.2181082,2.9327629,1.4542974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
