filename,s3_path
kidney_Reck_Nat_Commun_2025_celltype_l2_X_umap_ffd4ba_markers_onTarget_supp.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Reck_Nat_Commun_2025_celltype_l2_X_umap_ffd4ba_markers_onTarget_supp.csv
kidney_Reck_Nat_Commun_2025_celltype_l2_X_umap_ffd4ba_markers_onTarget_supp_symbols.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Reck_Nat_Commun_2025_celltype_l2_X_umap_ffd4ba_markers_onTarget_supp_symbols.csv
kidney_Reck_Nat_Commun_2025_celltype_l2_X_umap_ffd4ba_markers_onTarget_symbols.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Reck_Nat_Commun_2025_celltype_l2_X_umap_ffd4ba_markers_onTarget_symbols.csv
kidney_Reck_Nat_Commun_2025_celltype_l2_X_umap_ffd4ba_markers_symbols.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Reck_Nat_Commun_2025_celltype_l2_X_umap_ffd4ba_markers_symbols.csv
kidney_Reck_Nat_Commun_2025_celltype_l2_X_umap_ffd4ba_master_dataset_summary.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Reck_Nat_Commun_2025_celltype_l2_X_umap_ffd4ba_master_dataset_summary.csv
kidney_Reck_Nat_Commun_2025_celltype_l2_X_umap_ffd4ba_matrixplot.svg,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Reck_Nat_Commun_2025_celltype_l2_X_umap_ffd4ba_matrixplot.svg
kidney_Reck_Nat_Commun_2025_celltype_l2_X_umap_ffd4ba_matrixplot_scaled.svg,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Reck_Nat_Commun_2025_celltype_l2_X_umap_ffd4ba_matrixplot_scaled.svg
kidney_Reck_Nat_Commun_2025_celltype_l2_X_umap_ffd4ba_medians.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Reck_Nat_Commun_2025_celltype_l2_X_umap_ffd4ba_medians.csv
kidney_Reck_Nat_Commun_2025_celltype_l2_X_umap_ffd4ba_medians.pkl,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Reck_Nat_Commun_2025_celltype_l2_X_umap_ffd4ba_medians.pkl
kidney_Reck_Nat_Commun_2025_celltype_l2_X_umap_ffd4ba_medians_symbols.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Reck_Nat_Commun_2025_celltype_l2_X_umap_ffd4ba_medians_symbols.csv
kidney_Reck_Nat_Commun_2025_celltype_l2_X_umap_ffd4ba_medians_symbols.pkl,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Reck_Nat_Commun_2025_celltype_l2_X_umap_ffd4ba_medians_symbols.pkl
kidney_Reck_Nat_Commun_2025_celltype_l2_X_umap_ffd4ba_results.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Reck_Nat_Commun_2025_celltype_l2_X_umap_ffd4ba_results.csv
kidney_Reck_Nat_Commun_2025_celltype_l2_X_umap_ffd4ba_results.pkl,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Reck_Nat_Commun_2025_celltype_l2_X_umap_ffd4ba_results.pkl
kidney_Reck_Nat_Commun_2025_celltype_l2_X_umap_ffd4ba_results_symbols.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Reck_Nat_Commun_2025_celltype_l2_X_umap_ffd4ba_results_symbols.csv
kidney_Reck_Nat_Commun_2025_celltype_l2_X_umap_ffd4ba_results_symbols.pkl,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Reck_Nat_Commun_2025_celltype_l2_X_umap_ffd4ba_results_symbols.pkl
kidney_Reck_Nat_Commun_2025_celltype_l2_X_umap_ffd4ba_scatter_f_score.html,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Reck_Nat_Commun_2025_celltype_l2_X_umap_ffd4ba_scatter_f_score.html
kidney_Reck_Nat_Commun_2025_celltype_l2_X_umap_ffd4ba_scatter_onTarget.html,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Reck_Nat_Commun_2025_celltype_l2_X_umap_ffd4ba_scatter_onTarget.html
kidney_Reck_Nat_Commun_2025_celltype_l2_X_umap_ffd4ba_scatter_precision.html,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Reck_Nat_Commun_2025_celltype_l2_X_umap_ffd4ba_scatter_precision.html
kidney_Reck_Nat_Commun_2025_celltype_l2_X_umap_ffd4ba_scatter_recall.html,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Reck_Nat_Commun_2025_celltype_l2_X_umap_ffd4ba_scatter_recall.html
kidney_Reck_Nat_Commun_2025_celltype_l2_X_umap_ffd4ba_silhouette_fscore_summary.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Reck_Nat_Commun_2025_celltype_l2_X_umap_ffd4ba_silhouette_fscore_summary.csv
kidney_Reck_Nat_Commun_2025_celltype_l2_X_umap_ffd4ba_silhouette_fscore_summary.html,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Reck_Nat_Commun_2025_celltype_l2_X_umap_ffd4ba_silhouette_fscore_summary.html
kidney_Reck_Nat_Commun_2025_celltype_l2_X_umap_ffd4ba_silhouette_fscore_summary.svg,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Reck_Nat_Commun_2025_celltype_l2_X_umap_ffd4ba_silhouette_fscore_summary.svg
kidney_Reck_Nat_Commun_2025_celltype_l2_X_umap_ffd4ba_silhouette_scores.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Reck_Nat_Commun_2025_celltype_l2_X_umap_ffd4ba_silhouette_scores.csv
kidney_Reck_Nat_Commun_2025_celltype_l2_X_umap_ffd4ba_stacked_violin.svg,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Reck_Nat_Commun_2025_celltype_l2_X_umap_ffd4ba_stacked_violin.svg
kidney_Reck_Nat_Commun_2025_celltype_l2_X_umap_ffd4ba_stacked_violin_scaled.svg,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Reck_Nat_Commun_2025_celltype_l2_X_umap_ffd4ba_stacked_violin_scaled.svg
kidney_Reck_Nat_Commun_2025_celltype_l2_X_umap_ffd4ba_summary_before_filter.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Reck_Nat_Commun_2025_celltype_l2_X_umap_ffd4ba_summary_before_filter.csv
kidney_Reck_Nat_Commun_2025_celltype_l2_X_umap_ffd4ba_summary_normal.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Reck_Nat_Commun_2025_celltype_l2_X_umap_ffd4ba_summary_normal.csv
kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_2D_projection.html,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_2D_projection.html
kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_2D_projection.svg,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_2D_projection.svg
kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_X_umap_dataset_summary.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_X_umap_dataset_summary.csv
kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_adata_filtered.h5ad,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_adata_filtered.h5ad
kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_annotation.json,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_annotation.json
kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_binary_scores.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_binary_scores.csv
kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_binary_scores.pkl,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_binary_scores.pkl
kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_binary_scores_symbols.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_binary_scores_symbols.csv
kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_binary_scores_symbols.pkl,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_binary_scores_symbols.pkl
kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_boxplot_f_score.html,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_boxplot_f_score.html
kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_boxplot_onTarget.html,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_boxplot_onTarget.html
kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_boxplot_precision.html,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_boxplot_precision.html
kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_boxplot_recall.html,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_boxplot_recall.html
kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_cluster_cid_mapping.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_cluster_cid_mapping.csv
kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_cluster_order.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_cluster_order.csv
kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_cluster_order_before_filter.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_cluster_order_before_filter.csv
kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_cluster_sizes.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_cluster_sizes.csv
kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_cluster_sizes_before_filter.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_cluster_sizes_before_filter.csv
kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_cluster_statistics.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_cluster_statistics.csv
kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_cluster_summary.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_cluster_summary.csv
kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_dendrogram.svg,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_dendrogram.svg
kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_dendrogram_before_filter.svg,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_dendrogram_before_filter.svg
kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_distribution_log10.html,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_distribution_log10.html
kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_distribution_log10.svg,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_distribution_log10.svg
kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_distribution_raw.html,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_distribution_raw.html
kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_distribution_raw.svg,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_distribution_raw.svg
kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_dotplot.svg,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_dotplot.svg
kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_dotplot_scaled.svg,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_dotplot_scaled.svg
kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_gene_selection.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_gene_selection.csv
kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_gene_selection_symbols.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_gene_selection_symbols.csv
kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_hist_nonzero_binary_scores.svg,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_hist_nonzero_binary_scores.svg
kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_hist_nonzero_medians.svg,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_hist_nonzero_medians.svg
kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_markers.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_markers.csv
kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_markers_onTarget.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_markers_onTarget.csv
kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_markers_onTarget_supp.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_markers_onTarget_supp.csv
kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_markers_onTarget_supp_symbols.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_markers_onTarget_supp_symbols.csv
kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_markers_onTarget_symbols.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_markers_onTarget_symbols.csv
kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_markers_symbols.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f9fd42a63d479d5c4d9f13/results/kidney_Stewart_Science_2019_author_cell_type_X_umap_de3575_markers_symbols.csv
