,T cell,club cell,glandular secretory epithelial cell,ionocyte,keratinizing barrier epithelial cell,keratinocyte,nasal mucosa goblet cell,professional antigen presenting cell,respiratory basal cell,respiratory tract epithelial cell,respiratory tract multiciliated cell
UBE2B,0.0,0.8,0.0,0.8541762139446201,0.8927996379420765,0.0,0.0,0.0,0.0,0.0,0.0
PITX1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MACROH2A1,0.0,0.6958531510364961,0.0,0.8005675696381076,0.6,0.0,0.0,0.6237660519636729,0.655148441234189,0.0,0.0
HNRNPA0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9288740413878867,0.9,0.0,0.0
EGR1,0.0,0.6918665611984925,0.0,0.663123958263602,0.0,0.0,0.6230887048408013,0.0,0.7640113953177807,0.6,0.0
CTNNA1,0.0,0.36736411468831587,0.35800136088387285,0.3,0.5572485126785199,0.0,0.31842626378952743,0.0,0.3237750431041726,0.3818179911345119,0.3894207251928337
UBE2D2,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.8689606185444582,0.8055735350479939,0.0,0.0
CXXC5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CYSTM1,0.0,0.5702587086249491,0.5030719048620269,0.5888941900110134,0.0,0.0,0.0,0.0,0.5619810790532194,0.5,0.74391537226237
NDUFA2,0.0,0.36857712989288793,0.3725264025604441,0.4946070262853568,0.3,0.0,0.3246385303766909,0.0,0.3225509663856335,0.3263685045971469,0.4074186744268885
IK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DIAPH1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NDFIP1,0.0,0.4580319613455995,0.45229279759244545,0.5106980193487459,0.5674022601395623,0.0,0.4025648695189318,0.0,0.4,0.41842767072513987,0.0
CSNK1A1,0.0,0.41783010500324796,0.323016286701549,0.3922955504379675,0.5289748290145273,0.0,0.3638188874677106,0.0,0.38989372712797393,0.35034245599107494,0.3
CD74,0.3277750898864621,0.4019763262700561,0.38019542074932866,0.2,0.0,0.0,0.2428306729810282,0.7485468737660158,0.25286122252015375,0.3399878774502311,0.2712490404346567
RPS14,0.1810043906333394,0.145249312910016,0.1275949829022484,0.12048319143943434,0.1,0.0,0.15693931574521836,0.19451122749701785,0.2303391432746958,0.14729171229599278,0.1156919770515126
ATOX1,0.0,0.30674047799755233,0.2948626683167797,0.3417848944365923,0.20910584771874766,0.0,0.3104961489010721,0.2,0.2565686357456012,0.2841412773142448,0.2805727292489668
CLINT1,0.0,0.49278952120361597,0.49273033205403544,0.3336986550774216,0.3,0.0,0.3938960559479626,0.0,0.36156722676404335,0.4992108344038858,0.41242737681732766
RNF145,0.0,0.6822319989296429,0.6549914594640708,0.0,0.7511773156015396,0.0,0.6,0.0,0.0,0.6308046106905596,0.0
FOXI1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GABRP,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPM1,0.35488762785422084,0.25988522996127394,0.2,0.24533666793086595,0.0,0.0,0.23532017227960605,0.418752482461011,0.40470487477232914,0.23159671611072663,0.21271833466762238
DUSP1,0.3381248736051363,0.40010023749889223,0.2160819002764439,0.26790373281376023,0.2,0.0,0.26256258375373653,0.0,0.4552629836201758,0.27283207379605756,0.25320034877470177
ATP6V0E1,0.12024006921827537,0.11233656883290047,0.15767045203753702,0.13137140868355704,0.3283023441200494,0.0,0.1,0.11262881020705202,0.11110965409949962,0.12041444995740172,0.10378923253567049
CPEB4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HIGD2A,0.21352638133132062,0.24610489850522782,0.2,0.32426490842749317,0.0,0.0,0.20031591122021397,0.22551385451079434,0.3231102557836502,0.2296359313683932,0.22290372720413515
CLTB,0.0,0.4260173099429673,0.5012030235884894,0.4127298285311283,0.7226783298099927,0.0,0.4,0.0,0.4022329454411027,0.4433081440153469,0.0
PRELID1,0.2165589378926896,0.21611777117629744,0.2033908136596585,0.2516324432281665,0.25276307801446063,0.0,0.2,0.4563606184101573,0.22762700573586886,0.20231633634577983,0.0
LMAN2,0.0,0.0,0.0,0.0,0.0,0.0,0.9333287896727208,0.0,0.9,0.0,0.0
TMED9,0.0,0.6152068054855094,0.0,0.6358892634152254,0.0,0.0,0.7624031237526857,0.0,0.6568832389593884,0.6,0.0
NHP2,0.0,0.4820879087717797,0.5065294369704769,0.4918846084309105,0.4,0.0,0.44339651582433015,0.0,0.5819312979177251,0.46424970869516846,0.0
HNRNPAB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CANX,0.0,0.31604019444997894,0.31788413301519813,0.4218525673326132,0.0,0.0,0.3661649025478314,0.32637288989226254,0.30146599492477943,0.3,0.4061351309857705
SQSTM1,0.10557217943192514,0.1991479652027235,0.2362425713664258,0.16042457358581685,0.46951914782341425,0.0,0.11904030076392629,0.1,0.19128236292579742,0.21042137870686267,0.1363591407090186
RNF130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SCGB3A1,0.0,0.633403490641908,0.5949591166894382,0.5280065159404465,0.0,0.0,0.6802512064945769,0.0,0.0,0.5563891267052232,0.5
RACK1,0.1906892658371552,0.1694461388111253,0.13145049724220614,0.14311372662057079,0.1,0.0,0.1816572051821211,0.28579171189837915,0.32975932312814155,0.16368817318222725,0.1165535046743135
SERPINB1,0.0,0.700409383285739,0.0,0.0,0.7621177343125044,0.0,0.0,0.8410603896127309,0.7,0.0,0.0
TUBB2A,0.0,0.9,0.0,0.0,0.0,0.0,0.9125241812390936,0.0,0.0,0.0,0.0
DSP,0.0,0.40570026761260775,0.43977665949122463,0.5804388096052999,0.5603484802651313,0.0,0.0,0.0,0.5639858839732799,0.4,0.44517921733377247
TMEM14C,0.0,0.5460757214595702,0.5032454836241766,0.5889434813151768,0.0,0.0,0.5,0.0,0.6233215122928466,0.5084388382988464,0.0
TMEM14B,0.0,0.5372221587581851,0.5,0.6909951419800506,0.0,0.0,0.5497280261763123,0.0,0.5548965155335559,0.0,0.70363795305054
DEK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SOX4,0.0,0.5264680170649113,0.5544388993958789,0.5765180186372814,0.74859041550512,0.0,0.0,0.0,0.5,0.5066758501382511,0.0
H1-2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
H4C3,0.0,0.7,0.0,0.7965176520644673,0.0,0.0,0.7330629870244004,0.0,0.796541423874286,0.0,0.0
H2AC6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HLA-A,0.28716652349657545,0.17809267076862517,0.19522594470466742,0.23681614259489825,0.10468250463759513,0.0,0.10311789345982728,0.1527622044690621,0.11796013907391156,0.16961331616681968,0.1
HLA-E,0.44283725437090826,0.16870309809796386,0.13268457039974482,0.14325962523461314,0.1910717676100558,0.0,0.10891345889350199,0.18591233115486633,0.1293078972026652,0.14283146562351243,0.1
TUBB,0.0,0.0,0.0,0.8465559859885186,0.0,0.0,0.0,0.9087859977945026,0.8,0.0,0.0
IER3,0.0,0.6315668635501621,0.5,0.0,0.5281260407967473,0.0,0.5214121268172079,0.0,0.6481064717427408,0.5601336949207901,0.0
DDR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
HLA-C,0.27342474088080965,0.17171777730699875,0.17886016948375144,0.1990222507512539,0.11485513701959511,0.0,0.1255752100700459,0.1044102890190349,0.1,0.1589506969173212,0.10555226367674257
HLA-B,0.2671704029685454,0.18276667262389606,0.16788170941019204,0.15704951065051992,0.10913660918516685,0.0,0.11621756468720627,0.1223911841643029,0.1047795484219225,0.15631323493590807,0.1
AIF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CLIC1,0.15962872825539018,0.19252118348116481,0.14746643326832123,0.12553172780098273,0.1,0.0,0.13345757700082633,0.17794025819060116,0.1359942691699573,0.16663268272722193,0.23306855396852014
SLC44A4,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.9648014095388977
HLA-DRA,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9882993620278222,0.0,0.0,0.0
HLA-DRB5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
HLA-DRB1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.9918360422232244,0.0,0.0,0.0
HLA-DQA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
HLA-DQB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
PSMB8,0.0,0.5869304549442325,0.5771250884900857,0.5001196149060931,0.0,0.0,0.5,0.0,0.5363524337346461,0.5630260442286417,0.0
HLA-DMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BRD2,0.0,0.0,0.0,0.7596931816973747,0.8221014315762197,0.0,0.7,0.0,0.7310018470911975,0.0,0.0
HLA-DPA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
HLA-DPB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SLC39A7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RPS18,0.21004571515101905,0.15297436913272983,0.13264956939291378,0.1240590217679293,0.10083457294474571,0.0,0.16775606175211405,0.22218393358821484,0.2754201222762004,0.15917055697510818,0.1
TAPBP,0.9,0.0,0.901674520533529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUTA,0.2742610918847713,0.2933836993292305,0.30422823235320257,0.42251099742994824,0.2,0.0,0.3653579909074447,0.0,0.31741646892312486,0.2900571445105304,0.4074005275423021
UQCC2,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.9262602864486131,0.0,0.0
HMGA1,0.0,0.0,0.0,0.0,0.9595335917778108,0.0,0.0,0.0,0.9,0.0,0.0
SPDEF,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SNRPC,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.9389073041259529,0.0,0.0
RPL10A,0.21781083861486064,0.18854394282924813,0.14434577111760008,0.14902724072401066,0.1,0.0,0.19511501304414963,0.22367191733593633,0.3554981085042165,0.1845989882315575,0.1423021464647904
SRSF3,0.0,0.8,0.0,0.8525642372529386,0.0,0.0,0.0,0.0,0.9062200765354873,0.0,0.0
CDKN1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C6orf132,0.0,0.0,0.8170641664804478,0.8,0.9146765901165068,0.0,0.0,0.0,0.0,0.0,0.0
MEA1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNPH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
MRPL14,0.0,0.4337752701410057,0.442159848175861,0.4045099650903528,0.31356659615651516,0.0,0.3144444113492776,0.0,0.3037307012754587,0.3837139582916313,0.3
HSP90AB1,0.14776268672233844,0.1564447316905905,0.13758675730504347,0.22713198945528917,0.1,0.0,0.1530185280292496,0.161455648003381,0.26861134244913687,0.15206166959515965,0.3302933457366938
ADGRF1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
EFHC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TMEM14A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
GSTA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
GSTA1,0.0,0.5564909075328954,0.5439407181457343,0.5,0.0,0.0,0.5820565256231139,0.0,0.0,0.5524323469853945,0.7204881676839217
DST,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEF1A1,0.2720494382892225,0.13273869486931525,0.11931055439144114,0.13121669241766173,0.1,0.0,0.1710971476214342,0.3600926421651407,0.25416965603265174,0.1452307904627037,0.1387448536084962
COX7A2,0.1315659273566039,0.19049490315115386,0.22009422074695353,0.2979523389412106,0.13249611867692795,0.0,0.13662592788141703,0.1,0.15474391766818685,0.18439553683922952,0.2034817819430454
MYO6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HMGN3,0.0,0.4130203736100402,0.3437550629033451,0.444250375596711,0.0,0.0,0.30774089734854276,0.3,0.5252705334443872,0.38170549913627716,0.6625344307322222
PNRC1,0.6702019728469638,0.5057974450020348,0.0,0.48138742509120125,0.4,0.0,0.4166564836819148,0.6509833707436187,0.5951535452835882,0.0,0.0
PRDM1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CD24,0.0,0.0,0.5240897346802604,0.7289502960913185,0.6596351354698583,0.0,0.5747062058825022,0.0,0.0,0.5,0.7095176976813041
SNX3,0.0,0.7,0.0,0.0,0.0,0.0,0.7014295481226706,0.8250212346632276,0.7457090907944305,0.0,0.0
CD164,0.0,0.0,0.6208959337268964,0.7010981341089974,0.6,0.0,0.6938014413584013,0.0,0.0,0.0,0.7717076486685454
FAM229B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
MARCKS,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
RWDD1,0.0,0.5369897393678272,0.5663017455612094,0.6339151355150892,0.0,0.0,0.5,0.0,0.6200467214630825,0.5039630824548661,0.0
TPD52L1,0.0,0.7442233912134177,0.7,0.0,0.0,0.0,0.0,0.0,0.7376925836076229,0.7129021802045596,0.0
NCOA7,0.0,0.8,0.0,0.8602227357960291,0.0,0.0,0.0,0.0,0.8128460427991261,0.0,0.0
ARHGAP18,0.0,0.0,0.0,0.9001294843866351,0.0,0.0,0.0,0.0,0.0,0.0,0.9
CCN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
RPS12,0.17139637363622245,0.1511923067161218,0.1332932815618041,0.12749280354644738,0.1,0.0,0.18292114228357367,0.1625128937329981,0.2145153689492957,0.1513816865919011,0.10436284907056566
SGK1,0.0,0.7456857997605032,0.7,0.0,0.0,0.0,0.0,0.0,0.7284865255296596,0.7205390209279756,0.0
BCLAF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TNFAIP3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PERP,0.2,0.2729288137123407,0.26763537006115007,0.25669913269528877,0.3630160304075406,0.0,0.2371609521909135,0.0,0.38974475264585406,0.2815674988695794,0.28232650286797223
HEBP2,0.0,0.41656719666240977,0.49166608325009176,0.3193849524260425,0.5422119898558228,0.0,0.333476268953869,0.0,0.3,0.4121753628864454,0.32745639039498664
ABRACL,0.0,0.9,0.0,0.0,0.9259636780919134,0.0,0.0,0.0,0.0,0.0,0.0
CITED2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PHACTR2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SF3B5,0.0,0.35729121448912426,0.3083938403635542,0.5270462862956599,0.3,0.0,0.4106273997022355,0.5406879540242387,0.4457047955135748,0.30431656303646715,0.0
CCDC170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DYNLT1,0.0,0.34434689649812017,0.32235438229332514,0.31591484162721944,0.3782203529798423,0.0,0.3,0.0,0.30094151822695475,0.34080870207438296,0.6310662418286579
EZR,0.2,0.3110129976826368,0.2917739882830716,0.20379446035786047,0.36510508846816825,0.0,0.23027087566310103,0.0,0.20525537182979087,0.27758686486058437,0.441458420972742
SOD2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MPC1,0.0,0.0,0.0,0.9590389245812835,0.0,0.0,0.9,0.0,0.0,0.0,0.0
RNASET2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AFDN,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMB1,0.13881679078770523,0.2074759198449147,0.1753070763201609,0.20863595427411608,0.1,0.0,0.13962954039575215,0.11040195892866403,0.2314358745131319,0.18103717290292548,0.20043853010245063
SUN1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTB,0.30432894163600027,0.1254596886451911,0.10102030936432663,0.14921235286766446,0.14202903320361931,0.0,0.10044070303750434,0.3356036292914072,0.15601763950278638,0.11454232907301583,0.1
RAC1,0.1,0.1859540036009209,0.17406571885368183,0.12208742088168105,0.21864104139565493,0.0,0.1184633404029209,0.1212755448316527,0.16342422814763985,0.17424214611945774,0.13474828774231382
KDELR2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RPA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NDUFA4,0.12690450819696883,0.17211912521496023,0.13613185303937164,0.3117149936831443,0.1,0.0,0.13356120592603254,0.13680704398924912,0.1693358342535829,0.14782785985168007,0.16639896888398537
TMEM106B,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ARL4A,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSPAN13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AGR2,0.0,0.5255500650003541,0.4273042286298874,0.38167739612705737,0.3,0.0,0.6516921259360057,0.0,0.3930499055883249,0.5038469497116702,0.48070811745497777
MACC1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ITGB8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TOMM7,0.236772654682497,0.14543294414568128,0.1415925951184524,0.15203392370367153,0.1,0.0,0.14799637799601714,0.1588074287862074,0.1698369809728529,0.14336247782020814,0.19315918075149807
CYCS,0.0,0.0,0.0,0.912684149466541,0.0,0.0,0.0,0.0,0.9,0.0,0.0
HNRNPA2B1,0.25991955158986857,0.1524868843569621,0.14324576846939419,0.17996566206809014,0.1,0.0,0.1250127133564976,0.2661587039437516,0.16159601558443087,0.15332437550500347,0.16654626858213084
TAX1BP1,0.2356208099584451,0.25218604251643,0.33461063865483,0.394271223102574,0.4558757591498243,0.0,0.20614676550910413,0.0,0.2,0.2406123815777402,0.4791267383837002
LSM5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SEPTIN7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
RALA,0.0,0.0,0.0,0.9,0.9374057768250499,0.0,0.0,0.0,0.0,0.0,0.0
PPIA,0.18451420768568944,0.13573336125466734,0.11456213210902311,0.23279174053342425,0.11408091648717533,0.0,0.10047740616337122,0.269854853299647,0.24999524054086764,0.1312493499100278,0.1
H2AZ2,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.9137470785607485,0.0,0.0,0.0
IGFBP3,0.0,0.0,0.9,0.0,0.9219562204064357,0.0,0.0,0.0,0.0,0.0,0.0
UPP1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ABCA13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SEC61G,0.0,0.2780776507509114,0.24200405227190097,0.2955042011759911,0.2,0.0,0.36881665417585874,0.2312502999188621,0.20106551109675594,0.2439795805355914,0.23198748279233933
EGFR,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.9138656823870722,0.0,0.0
CHCHD2,0.1,0.122871030185199,0.11542452253215614,0.19267876085193286,0.10024642112306395,0.0,0.1099798080161338,0.1322628687828316,0.11011813075401156,0.1163639699206637,0.13970963258960314
SBDS,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BUD23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CLDN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CLDN4,0.0,0.3967247010185613,0.30285980950596647,0.3,0.44073376365679684,0.0,0.31164422943961223,0.0,0.5319939825344043,0.35882659019534635,0.33879270106924897
GTF2I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.9347523461056884
RHBDD2,0.0,0.6139240843968014,0.0,0.7222347977534473,0.0,0.0,0.658043664274366,0.0,0.6,0.0,0.7594900407890837
POR,0.0,0.9,0.0,0.0,0.0,0.0,0.9075673272054992,0.0,0.0,0.0,0.0
MDH2,0.1188972291080305,0.2562325252493755,0.20048235513678292,0.33868485204191956,0.1,0.0,0.15473212755394106,0.1630854416161572,0.317198192197439,0.21182628495527625,0.16131250863803737
HSPB1,0.2,0.33517597213541106,0.3189293572276377,0.28846810120673355,0.3792472401941014,0.0,0.2696696402665427,0.0,0.4053390026705352,0.33103722132312985,0.22174126927624718
CCDC146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SEMA3C,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9175410332001276,0.0,0.9
SRI,0.0,0.6288323395815956,0.5,0.0,0.0,0.0,0.5606324117937526,0.0,0.522683153523563,0.5491263390293528,0.6632779089842311
STEAP4,0.0,0.7,0.7364751354904493,0.0,0.7285497713647219,0.0,0.7097685744205833,0.0,0.0,0.0,0.0
AKAP9,0.0,0.0,0.0,0.7210350136345751,0.8000316499874263,0.0,0.7,0.0,0.0,0.0,0.8486942642354809
HEPACAM2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TFPI2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SEM1,0.1,0.2090526588361666,0.20470926210606488,0.1872117634349466,0.14671700825705064,0.0,0.17737583020781186,0.13706470597601692,0.22584337749887987,0.21298351398960857,0.3276054323727685
BRI3,0.0,0.6150997828893496,0.5849879865739949,0.5962576360837486,0.5,0.0,0.7277047354007166,0.0,0.0,0.5515712540552371,0.0
ARPC1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ARPC1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
PDAP1,0.0,0.0,0.0,0.865537169033517,0.8,0.0,0.0,0.0,0.8669429749034366,0.0,0.0
BUD31,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP5MF,0.0,0.27530962247951984,0.27240334192770954,0.33460870033190604,0.2,0.0,0.25032470487471803,0.2013257424592534,0.2683904463607985,0.26861990658651164,0.3200221624761518
AZGP1,0.0,0.0,0.0,0.0,0.9,0.0,0.9745156196112099,0.0,0.0,0.0,0.0
LAMTOR4,0.0,0.26135143735912164,0.2585649027309411,0.3814547326037684,0.2,0.0,0.24805582112786634,0.33874132467851326,0.28035241977945236,0.25137518678533016,0.3697811154734484
GNB2,0.1,0.1849021537552537,0.18404765401238116,0.23827968437940764,0.33674163170523697,0.0,0.19249423478887978,0.16734005689834033,0.24547151392626043,0.20426614376180008,0.24243717749054933
ZNHIT1,0.0,0.3422268319187023,0.3960412801592278,0.38896341619177194,0.30335002617705614,0.0,0.3944383693942446,0.0,0.33697616399129293,0.3,0.44383467202302407
FIS1,0.0,0.43734124794096774,0.4011159440702673,0.47979648179493994,0.0,0.0,0.4132259507957164,0.0,0.4,0.41107299629730154,0.43163578080467246
IFT22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
KMT2E,0.0,0.0,0.0,0.9334640403687778,0.9,0.0,0.0,0.0,0.0,0.0,0.0
CDHR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SYPL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NAMPT,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PRKAR2B,0.0,0.9109807620074875,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CFTR,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WASL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ARF5,0.10887083033015883,0.17589100088555004,0.17378856494900066,0.16677486489289878,0.13684104898358668,0.0,0.11875799964654372,0.14890659612585794,0.22194512500962055,0.17456539023145812,0.1
ATP6V1F,0.0,0.23745487864260945,0.2533358370296313,0.4498818968695627,0.34616699670427964,0.0,0.2,0.4556240887898741,0.21341516548785516,0.22450116006240123,0.21153886841683245
UBE2H,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CPA4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
AKR1B1,0.0,0.0,0.0,0.9,0.9045580256121287,0.0,0.0,0.0,0.0,0.0,0.0
STMP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MTPN,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PTN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000279483,0.0,0.30675269645379927,0.25921178319137733,0.3763150154788001,0.2,0.0,0.4176474237039435,0.2798070382399879,0.3317950534836935,0.25454680848754097,0.2505145086089533
HIPK2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFB2,0.1906340914989646,0.2420778310767024,0.24860747019821008,0.3360867804238907,0.1,0.0,0.19755610348729552,0.19045968610267544,0.19621437143568712,0.21736389339396456,0.24646135440727876
SSBP1,0.0,0.6620816766066071,0.0,0.6992577982137758,0.0,0.0,0.0,0.0,0.7038707847752744,0.6,0.6139549820224252
ENSG00000211772,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIP,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GSTK1,0.21754327335567142,0.29243308731513185,0.28546600464282856,0.11729665191883276,0.1221097787422883,0.0,0.11438336131645514,0.1,0.19305194777539586,0.2797466503019943,0.1221897365173572
ZYX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
RARRES2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RHEB,0.0,0.735787304781985,0.0,0.8572489257452446,0.7162797769145985,0.0,0.7,0.0,0.0,0.0,0.0
DNAJB6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DYNC2I1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SLC25A6,0.23918870007140652,0.21172827340678685,0.18113643149340283,0.2720969614335626,0.1,0.0,0.19032877449750912,0.2754426152455559,0.38573688139655354,0.2119269931929118,0.11855964313259829
CD99,0.5624697620806265,0.24432591385086103,0.29578364245054567,0.18466971619690337,0.10722453690846238,0.0,0.20819078791207257,0.1,0.3602975031463823,0.22850238357689542,0.2836056748275828
