clusterName,NSForest_markers,f_score,onTarget,precision,recall
respiratory tract multiciliated cell,"['ENSG00000124237', 'ENSG00000164972']",0.9136338946224878,1.0,0.9647261256094064,0.7539220080681309
ionocyte,"['ENSG00000176009', 'ENSG00000035720']",0.8341013824884793,1.0,0.9731182795698924,0.530791788856305
T cell,['ENSG00000271503'],0.8255269320843092,1.0,0.88125,0.6588785046728972
professional antigen presenting cell,"['ENSG00000011600', 'ENSG00000223865']",0.8695652173913043,1.0,1.0,0.5714285714285714
respiratory basal cell,['ENSG00000186081'],0.7308248914616498,1.0,0.7556698620528408,0.6458832933653078
keratinizing barrier epithelial cell,"['ENSG00000163209', 'ENSG00000175315']",0.6084758942457231,1.0,0.7146118721461188,0.3817073170731707
glandular secretory epithelial cell,"['ENSG00000140274', 'ENSG00000140279']",0.469857465534699,0.8764991270220364,0.4738805970149253,0.4544256120527307
club cell,"['ENSG00000164120', 'ENSG00000197838', 'ENSG00000103316', 'ENSG00000127528']",0.2541866028708134,0.4549858206229151,0.3381962864721485,0.1275
respiratory tract epithelial cell,['ENSG00000162174'],0.4963973378802046,0.411099531671751,0.5304143402879812,0.3950536222368133
nasal mucosa goblet cell,"['ENSG00000167757', 'ENSG00000160182']",0.6072602330445175,1.0,0.8381443298969072,0.2889125799573561
