,cd3_gd,cd4_cm,cd4_naive,cd4_tem,cd4_temra,cd4_treg,cd4_trm,cd8_cm,cd8_mait,cd8_naive,cd8_tem,cd8_temra,cd8_trm,dc1,dc2,ilc1,ilc3,macrophage,monocyte_classical,monocyte_nonclassical,nk_cd56br,nk_cd56dim,nk_ilc_precursor,pdc,progenitor
ENSG00000121766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15440318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000184007,0.97112155,0.56639045,0.5477622,0.64860773,0.94163483,0.839508,0.824846,0.8064119,0.63183993,0.5362481,0.7954652,0.98920196,0.7146971,1.1235772,0.7085894,0.0,0.5583298,0.71079326,0.89854705,1.0947027,0.6953009,0.803534,0.69158685,0.634235,0.7497205
ENSG00000121774,0.6808803,0.5246474,0.6923061,0.5861263,0.568924,0.57832384,0.5608043,0.4427801,0.5675673,0.6239606,0.6234783,0.6759185,0.62137294,0.5115324,0.58590674,0.0,0.6384646,0.39392266,0.4332349,0.51696134,0.69158787,0.64904267,0.66447675,0.95561326,0.7624458
ENSG00000025800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15440318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000084623,0.0,0.42748025,0.5097372,0.0,0.0,0.5328584,0.0,0.43390223,0.43385622,0.5513413,0.0,0.0,0.0,0.44075963,0.3579669,0.0,0.0,0.37883592,0.0,0.32634193,0.38223672,0.0,0.0,0.1671298,0.6188557
ENSG00000182866,0.6686393,0.6430545,0.43789664,0.91252744,0.8342237,0.965348,0.6285806,0.5119188,0.72346205,0.77893513,0.78087556,0.7486808,0.742518,0.0,0.0,0.7042781,0.0,0.0,0.0,0.0,0.47890058,0.6275022,0.493602,0.0,0.0
ENSG00000116478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22231652,0.20379691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22316518
ENSG00000175130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54599166,0.21739106,0.0,0.0,0.0,0.0,0.2755859,0.0,0.0,0.0,0.72111714,0.0
ENSG00000162521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50885713,0.2700281,0.0,0.0,0.0,0.0,0.0,0.42168266,0.0,0.0,0.17392366,0.5506151
ENSG00000162520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17175296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2670621
ENSG00000134684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4758272,0.0,0.0,0.0,0.2365076
ENSG00000116514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156412,0.0,0.0,0.0,0.07536956,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000004455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30980533,0.21654627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000160094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20942788,0.0,0.0,0.27353677,0.26478744,0.2764129,0.0,0.0,0.0,0.0,0.0
ENSG00000163866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15440318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116560,1.0347674,0.8856697,0.8252793,0.8317138,0.81526554,0.986743,0.95586693,0.94625074,0.9281837,1.0760498,0.8189167,1.0563568,1.0691092,0.9138076,0.7953682,0.0,1.0250169,0.67371213,0.5392225,0.57819074,1.0637745,0.8094832,0.94811076,1.161431,1.04344
ENSG00000126067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18252228,0.20171821,0.0,0.0,0.19279379,0.0,0.2971285,0.0,0.0,0.0,0.34105346,0.44809908
ENSG00000126070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124584585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000054116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17175296,0.17853028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1671298,0.0
ENSG00000116871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23535323,0.32995543,0.0,0.0,0.3005681,0.29526722,0.29008567,0.0,0.0,0.0,0.42456353,0.19640116
ENSG00000054118,0.0,0.41126758,0.0,0.0,0.0,0.4780631,0.0,0.43390223,0.0,0.0,0.0,0.0,0.0,0.33500752,0.2987628,0.0,0.0,0.0,0.0,0.1910976,0.41450793,0.0,0.49733973,0.12252927,0.0
ENSG00000214193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15440318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000181817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15955304,0.22647426,0.0,0.0,0.0,0.0,0.20214772,0.0,0.0,0.0,0.42387384,0.0
ENSG00000116898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1814674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28109992
ENSG00000119535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29757446,0.0,0.0,0.38998213,0.6289984,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163874,0.5858259,0.0,0.0,0.5487043,0.55443215,0.0,0.73292804,0.0,0.86808246,0.23717868,0.0,0.569966,0.6591804,0.29163602,0.3556772,0.0,0.0,0.0,0.0,0.0,0.67166734,0.6003332,0.80451757,0.30300108,0.0
ENSG00000163875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124584585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17392366,0.26595265
ENSG00000196449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07393226
ENSG00000197982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17853028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000183431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124584585,0.08506944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28109992
ENSG00000183386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16942969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000174574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5132271,0.0,0.0,0.0,0.17175296,0.2798803,0.0,0.9144899,0.0,0.0,0.0,0.0,0.0,0.0,0.46973783,0.14396885
ENSG00000168653,0.6648103,0.7229545,0.55694777,0.62840056,0.5797731,0.6952608,0.6473154,0.78788036,0.5553442,0.5540648,0.62579554,0.6379577,0.6933278,0.44075963,0.572401,0.4928851,0.0,0.6701921,0.695653,0.66379225,0.56554556,0.5690441,0.5136649,0.6401949,1.091766
ENSG00000127603,0.6672438,0.0,0.0,0.5283963,0.67194664,0.33399832,0.5891588,0.0,0.5647948,0.14114583,0.58638287,0.6224536,0.62144506,0.15440318,0.29902,0.6771769,0.0,0.19932641,0.0,0.3195577,0.6608163,0.69671524,0.7083442,0.0,0.34124446
ENSG00000090621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14114583,0.0,0.0,0.0,0.3201775,0.5002821,0.0,0.0,0.6475127,0.29622573,0.7638643,0.0,0.0,0.0,0.0,0.07872557
ENSG00000084072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000043514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124584585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23535323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131236,0.636997,0.42241946,0.0,0.7541983,0.7196686,0.68836206,0.58898693,0.0,0.63876915,0.14114583,0.6716085,0.6410116,0.66536236,1.163464,1.0813742,1.0263976,0.0,0.9497838,0.8872498,0.9678064,0.6426014,0.7776436,0.7123321,0.7190131,0.31014055
ENSG00000131238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0656934,0.83638954,0.0,0.0,0.8200197,0.6769104,0.59119743,0.0,0.0,0.0,0.0,0.14672537
ENSG00000084073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12252927,0.0
ENSG00000084070,0.98255014,0.7660476,1.1637908,0.6065203,0.61269754,1.3016913,1.0344858,0.6384646,0.59166265,0.9931326,0.6318401,0.80410695,1.0018852,0.30980533,0.73901796,0.0,0.7381015,0.83084416,0.8089417,0.9728112,0.7128742,0.64710677,0.6700348,0.8861114,0.22763538
ENSG00000066136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049898613
ENSG00000171793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1671298,0.0
ENSG00000198815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15440318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09407023
ENSG00000171960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097860724
ENSG00000065978,1.2618892,1.2782174,0.9160021,1.111465,1.1495336,1.1725175,1.0939819,1.3915507,1.2173995,1.14502,1.1460061,1.2131456,1.0675004,1.3312192,1.592149,1.346044,0.9078567,1.7683465,1.223735,1.8587687,1.2671376,1.1394401,1.2758564,1.3555772,1.8886423
ENSG00000117385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15440318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000177868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08506944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42573252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124584585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2963062
ENSG00000066322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3350666,0.21862495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000178922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04027592
ENSG00000117410,0.0,0.0,0.0,0.0,0.0,0.32782215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66445476,0.78018856,0.0,0.0,0.7478078,1.0309906,0.75231093,0.0,0.0,0.0,0.4444278,0.6035454
ENSG00000117419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124584585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18616563
ENSG00000187147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15955304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1727958
ENSG00000198520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23686805
ENSG00000142937,2.6371608,3.380291,3.595343,2.8891244,2.6494288,2.8598828,2.7561903,3.3068871,2.8728848,3.231225,2.7859206,2.713645,2.6793966,3.2672698,2.854879,2.5191133,2.3821023,2.6070256,2.4841542,2.668005,2.5721016,2.1722946,2.436507,3.201257,3.481182
ENSG00000173846,0.0,0.4591629,0.5831197,0.2111493,0.0,0.0,0.0,0.5958554,0.0,0.5251355,0.0,0.0,0.40016937,0.16685241,0.34674832,0.0,0.0,0.6092777,0.55781376,0.62475324,0.0,0.0,0.0,0.0,0.0
ENSG00000070785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000126088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49147683
ENSG00000117450,0.0,0.39885926,0.0,0.41979164,0.0,0.5860199,0.0,0.0,0.0,0.51879233,0.0,0.0,0.0,0.58832186,0.5218674,0.0,0.0,0.5219685,0.58067036,0.66103256,0.0,0.0,0.0,0.6503352,0.47754616
ENSG00000117448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42573252,0.34342486,0.0,0.0,0.1972354,0.0,0.26545137,0.0,0.0,0.0,0.36686027,0.24526581
ENSG00000132780,0.0,0.0,0.0,0.0,0.0,0.5442357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16685241,0.21739106,0.0,0.0,0.0,0.0,0.0,0.4753863,0.0,0.41821045,0.17392366,0.58529603
ENSG00000132128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29645294,0.0
ENSG00000173660,0.610609,0.5710973,0.5831197,0.5917072,0.5923572,0.527501,0.4676695,0.47216117,0.54969364,0.8833203,0.6135403,0.60217065,0.5838442,0.86873436,0.6815536,0.0,0.5583298,0.7579707,0.7402086,0.69819784,0.6032969,0.5948454,0.5652681,0.65073645,1.1069643
ENSG00000159658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16685241,0.26782602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162368,0.0,0.4367777,0.0,0.29059815,0.0,0.55041087,0.0,0.39621955,0.0,0.49735725,0.0,0.0,0.0,0.16942969,0.22142923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20630361
ENSG00000185104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12862419
ENSG00000123091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124584585,0.21739106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6514439,0.0
ENSG00000085832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124584585,0.08506944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34363198,0.09854044
ENSG00000117859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17175296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07393226
ENSG00000078618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16685241,0.21164623,0.0,0.0,0.15796158,0.0,0.0,0.0,0.0,0.0,0.44127688,0.3239538
ENSG00000117862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1814674,0.19106516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23535323,0.18268575,0.0,0.0,0.08259201,0.0,0.0,0.0,0.0,0.0,0.0,0.20749962
ENSG00000134748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2758203
ENSG00000134744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5583298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11420818
ENSG00000116171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29711714,0.27312088,0.4928851,0.0,0.2943077,0.0,0.26174796,0.0,0.0,0.0,0.0,0.27482486
ENSG00000162384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15440318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54492563,0.0,0.0,0.0,0.16942969,0.23363923,0.5368143,0.5583298,0.0,0.0,0.2542501,0.31793934,0.0,0.4014553,0.0,0.28109992
ENSG00000230138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37725705,0.0
ENSG00000081870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15955304,0.0,0.4928851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097860724
ENSG00000116209,0.5482998,0.45209205,0.0,0.49877185,0.59471387,0.5715521,0.53838134,0.39621955,0.48816,0.38954264,0.5368159,0.57327825,0.5488757,0.43485534,0.48034638,0.5368143,0.0,0.45381644,0.35196444,0.44192448,0.44663817,0.5920532,0.3135042,0.37762332,0.3528808
ENSG00000116221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15955304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18082106
ENSG00000162402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50596255,0.04027592
ENSG00000177606,2.3949554,2.9018497,2.922206,3.203399,2.8938522,2.3804607,3.1645634,2.7016358,3.1390917,2.6730704,2.8865242,2.4595106,3.0414367,1.1235772,1.2746859,2.9859562,3.2153714,1.2923474,1.5312808,1.7397618,2.158712,2.7821312,3.069648,0.9229144,1.3876363
ENSG00000162604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17175296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2722277
ENSG00000116641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124584585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000079739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15955304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162434,0.95890033,0.61096287,0.7529447,0.67884463,0.6599899,1.0000737,0.8530216,0.6966545,0.9164351,0.99754035,0.76760864,0.81072974,0.8143375,0.4107336,0.56434536,1.1415589,0.5583298,0.640358,0.51212907,0.50118726,1.3194268,1.2235377,1.3180183,0.44127688,0.23092791
ENSG00000213625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077141285,0.0,0.19765294,0.0,0.0,0.0,0.17752656,0.0
ENSG00000184588,0.6554047,0.0,0.0,0.47416472,0.33824152,0.6062346,0.78506047,0.0,0.6986054,0.0,0.31327176,0.68237597,0.7594377,0.9070612,0.4774453,0.6394809,0.0,0.38743612,0.5364604,0.58786,0.703037,0.0,0.0,0.7587651,0.0
ENSG00000198160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15955304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17161824
ENSG00000142864,0.6432189,0.52746856,0.6002885,0.6096153,0.6029811,0.6100463,0.58933073,0.6686921,0.6312447,0.75169563,0.5811088,0.64111394,0.63298655,0.7369149,0.49701774,0.0,0.0,0.65112185,0.38318473,0.3807134,0.8186885,0.67087686,0.7294986,0.7659963,0.96424055
ENSG00000116717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18786576
ENSG00000116754,0.63528717,0.49237162,0.0,0.49877185,0.5500667,0.5619742,0.48283908,0.43390223,0.49228942,0.83153534,0.6182473,0.6112103,0.5523598,0.40605414,0.44158494,0.0,0.0,0.3073293,0.2447747,0.31766823,0.5972227,0.6333885,0.607616,0.40343016,0.61494994
ENSG00000118454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5583298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17175296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077548005
ENSG00000162623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07872557
ENSG00000117054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17175296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04027592
ENSG00000137955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5400479,0.0,0.0,0.0,0.2881239,0.29579264,0.0,0.6384646,0.07536956,0.0,0.0,0.0,0.0,0.0,0.40343016,0.0
ENSG00000162613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156412,0.0,0.4928851,0.0,0.0,0.0,0.0,0.21720749,0.0,0.0,0.0,0.31078637
ENSG00000142875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15440318,0.0,0.4928851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1671298,0.09017453
ENSG00000174021,0.0,0.0,0.0,0.2774881,0.5694045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.952354,0.9589556,0.0,0.0,1.0275886,1.061738,1.048553,0.42622352,0.59423244,0.5403894,0.78218395,0.7820591
ENSG00000117151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1814674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000153898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2881239,0.17853028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000142867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16942969,0.22619897,0.0,0.0,0.0,0.0,0.2785033,0.0,0.0,0.0,0.0,0.0
ENSG00000122417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4793194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000097033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17175296,0.2109153,0.4928851,0.0,0.0,0.33260083,0.33750734,0.25888243,0.0,0.0,0.0,0.23539813
ENSG00000183291,0.0,0.4445294,0.0,0.37558338,0.0,0.5277128,0.0,0.0,0.4830107,0.0,0.41405553,0.0,0.0,0.44075963,0.39326692,0.4928851,0.9078567,0.2088592,0.25348365,0.29680723,0.31228423,0.0,0.0,0.6900873,0.36237553
