clusterName,NSForest_markers,f_score,onTarget,precision,recall
DC2,"['LGALS2', 'AIF1']",0.5170454545454546,0.6989689469337463,0.7027027027027027,0.2513812154696133
Macro_2,"['HSPA6', 'RNASE1']",0.4895510835913312,0.2373246699571609,0.8724137931034482,0.1776685393258427
Macro_1,"['CD163', 'C1QB']",0.7534485334395697,1.0,0.8464335664335665,0.5234388514097907
Mono_mac,"['CXCL5', 'IL1B']",0.7437227074235808,1.0,0.8949096880131363,0.4438110749185667
Tc,"['CD8A', 'CD3D']",0.6722853087295955,0.6824921369552612,0.7772307692307693,0.4365207373271889
ILC2,"['LMO4', 'KLRB1']",0.3957996768982229,0.6580149531364441,0.5268817204301075,0.1983805668016194
Th,"['TRAT1', 'BATF']",0.7309697901254076,0.4873644113540649,0.8308433341497266,0.4936217684435174
Treg,['FOXP3'],0.8045720657931419,1.0,0.9468503937007874,0.5025248128156016
Inf_mac,"['SERPINB9', 'HILPDA', 'CXCL8', 'CD83']",0.3069502302126726,0.1902655959129333,0.4017216642754663,0.1579244218838127
DC1,"['BCL2L11', 'MIR142HG', 'PLEK']",0.3205128205128205,1.0,0.4184100418410041,0.1655629139072847
MigDC,"['PLAAT3', 'RASSF4', 'TBC1D4']",0.3422934322033898,0.6058432459831238,0.3779239766081871,0.2485576923076923
moDC,"['TNFSF13B', 'LAMP3', 'CCR7']",0.8038362665612023,0.3982982039451599,0.8539915966386554,0.6509207365892714
migLC,"['ACOT7', 'HLA-DQB2']",0.8669575748255512,0.4532551765441894,0.9010088902207573,0.7531101277448443
LC,"['CD1A', 'CPVL', 'FCER1A']",0.406441717791411,1.0,0.5760869565217391,0.1866197183098591
F3,"['CCL19', 'MEDAG']",0.6849479104298887,0.7087244987487793,0.8607975921745673,0.3769357495881383
Pericyte_1,['KCNJ8'],0.7654893255859503,1.0,0.8839050131926122,0.4984059511158342
Pericyte_2,"['TINAGL1', 'RGS5']",0.5521936459909228,0.7929898500442505,0.8111111111111111,0.2425249169435216
Schwann_2,"['TUBB2B', 'LBH']",0.2884615384615384,0.7039231657981873,0.5454545454545454,0.1
Melanocyte,['MLANA'],0.9356029044161408,1.0,0.9585365853658536,0.8538837588267246
Plasma,['ENSG00000211592'],0.6544502617801047,1.0,0.8333333333333334,0.352112676056338
Mast_cell,['HPGDS'],0.7138994050838291,0.6871771216392517,0.8173374613003096,0.473967684021544
NK,"['GZMB', 'NKG7']",0.7466168922071862,0.8382337093353271,0.9116809116809116,0.4330175913396482
ILC1_NK,"['KLRC1', 'PIK3R1']",0.6944444444444444,1.0,0.8137044967880086,0.4377880184331797
ILC1_3,"['PLAC8', 'AREG']",0.5648814281907807,0.7180823683738708,0.6112445939452187,0.4333901192504259
Differentiated_KC,"['KRT1', 'KRTDAP']",0.922171084192852,1.0,0.9753052164261932,0.7571701132447071
Undifferentiated_KC,"['COL17A1', 'KRT15']",0.874110215433932,1.0,0.934366339128244,0.6948660296046468
VE1,"['HEY1', 'EMCN']",0.6119679210363973,0.7161886096000671,0.6424870466321243,0.514256091238984
VE2,"['COL15A1', 'CCL14']",0.7645478961504029,0.5310322046279907,0.8182214092849055,0.6056347108503642
VE3,"['SELE', 'AQP1']",0.5248868778280543,1.0,0.9747899159663864,0.1844197138314785
LE1,"['CAVIN2', 'TFF3']",0.7705903145987981,0.859568178653717,0.9931662870159452,0.4063373718546132
LE2,"['AKR1C3', 'CCL21']",0.8657489753306009,0.469605028629303,0.9863436123348016,0.5814074266424305
Schwann_1,"['DKK3', 'CYP1B1']",0.4618473895582329,0.8924369812011719,0.92,0.1543624161073825
F2,"['PLAC9', 'COL1A1']",0.6889612878497509,0.9449782371520996,0.9313471502590672,0.3375586854460093
F1,"['ADAMTS5', 'CP']",0.7609645059686085,0.7873464226722717,0.832729905865315,0.5658891841354198
